*** New Session***
01-11-2021 16:11:52
Product Name: forerunnner 45
82240640 : Rx: [00][FF][FF][FF][AC][1D][A4][33]
82240890 : Rx: [00][FF][FF][FF][AC][1D][A4][33]
82241140 : Rx: [00][FF][FF][FF][AC][1D][A4][33]
82241375 : Rx: [80][FF][FF][FF][AC][1D][A4][33]
82241625 : Rx: [80][FF][FF][FF][AC][1D][A4][33]
82241875 : Rx: [80][FF][FF][FF][60][22][A5][33]
82242125 : Rx: [80][FF][FF][FF][60][22][A5][33]
82242359 : Rx: [00][FF][FF][FF][60][22][A5][33]
82242609 : Rx: [00][FF][FF][FF][60][22][A5][33]
82242859 : Rx: [00][FF][FF][FF][60][22][A5][33]
82243109 : Rx: [00][FF][FF][FF][2C][27][A6][32]
82243359 : Rx: [80][FF][FF][FF][2C][27][A6][32]
82243593 : Rx: [80][FF][FF][FF][2C][27][A6][32]
82243843 : Rx: [80][FF][FF][FF][2C][27][A6][32]
82244093 : Rx: [80][FF][FF][FF][2C][27][A6][32]
82244343 : Rx: [00][FF][FF][FF][F8][2B][A7][32]
82244578 : Rx: [00][FF][FF][FF][F8][2B][A7][32]
82244828 : Rx: [00][FF][FF][FF][F8][2B][A7][32]
82245078 : Rx: [00][FF][FF][FF][F8][2B][A7][32]
82245328 : Rx: [82][01][94][C8][F8][2B][A7][32]
82245562 : Rx: [82][01][94][C8][C4][30][A8][32]
82245812 : Rx: [82][01][94][C8][C4][30][A8][32]
82246062 : Rx: [82][01][94][C8][C4][30][A8][32]
82246312 : Rx: [00][FF][FF][FF][C4][30][A8][32]
82246546 : Rx: [00][FF][FF][FF][90][35][A9][32]
82246796 : Rx: [00][FF][FF][FF][90][35][A9][32]
82247046 : Rx: [00][FF][FF][FF][90][35][A9][32]
82247296 : Rx: [80][FF][FF][FF][90][35][A9][32]
82247531 : Rx: [80][FF][FF][FF][90][35][A9][32]
82247781 : Rx: [80][FF][FF][FF][5C][3A][AA][32]
82248031 : Rx: [80][FF][FF][FF][5C][3A][AA][32]
82248281 : Rx: [00][FF][FF][FF][5C][3A][AA][32]
82248531 : Rx: [00][FF][FF][FF][5C][3A][AA][32]
82248765 : Rx: [00][FF][FF][FF][5C][3A][AA][32]
82249015 : Rx: [00][FF][FF][FF][28][3F][AB][32]
82249265 : Rx: [80][FF][FF][FF][28][3F][AB][32]
82249515 : Rx fail
82249750 : Rx: [80][FF][FF][FF][28][3F][AB][32]
82250000 : Rx: [80][FF][FF][FF][28][3F][AB][32]
82250250 : Rx: [00][FF][FF][FF][F4][43][AC][32]
82250500 : Rx: [00][FF][FF][FF][F4][43][AC][32]
82250734 : Rx: [00][FF][FF][FF][F4][43][AC][32]
82250984 : Rx: [00][FF][FF][FF][F4][43][AC][32]
82251234 : Rx: [80][FF][FF][FF][F4][43][AC][33]
82251484 : Rx: [80][FF][FF][FF][A8][48][AD][33]
82251718 : Rx fail
82251968 : Rx: [80][FF][FF][FF][A8][48][AD][33]
82252218 : Rx fail
82252468 : Rx: [00][FF][FF][FF][A8][48][AD][33]
82252703 : Rx: [00][FF][FF][FF][5C][4D][AE][33]
82252953 : Rx fail
82253203 : Rx: [80][FF][FF][FF][5C][4D][AE][33]
82253453 : Rx: [80][FF][FF][FF][5C][4D][AE][33]
82253703 : Rx: [80][FF][FF][FF][10][52][AF][33]
82253937 : Rx fail
82254187 : Rx: [00][FF][FF][FF][10][52][AF][32]
82254437 : Rx: [00][FF][FF][FF][10][52][AF][32]
82254687 : Rx: [00][FF][FF][FF][10][52][AF][32]
82254921 : Rx: [00][FF][FF][FF][DC][56][B0][32]
82255171 : Rx: [80][FF][FF][FF][DC][56][B0][32]
82255421 : Rx: [80][FF][FF][FF][DC][56][B0][32]
82255671 : Rx fail
82255906 : Rx fail
82256156 : Rx: [00][FF][FF][FF][A8][5B][B1][32]
82256406 : Rx: [00][FF][FF][FF][A8][5B][B1][32]
82256656 : Rx: [00][FF][FF][FF][A8][5B][B1][32]
82256890 : Rx: [00][FF][FF][FF][A8][5B][B1][32]
82257140 : Rx: [80][FF][FF][FF][A8][5B][B1][32]
82257390 : Rx: [80][FF][FF][FF][74][60][B2][32]
82257640 : Rx: [80][FF][FF][FF][74][60][B2][32]
82257875 : Rx: [80][FF][FF][FF][74][60][B2][32]
82258125 : Rx: [00][FF][FF][FF][74][60][B2][32]
82258375 : Rx: [00][FF][FF][FF][74][60][B2][32]
82258625 : Rx: [00][FF][FF][FF][40][65][B3][32]
82258859 : Rx: [00][FF][FF][FF][40][65][B3][32]
82259109 : Rx: [80][FF][FF][FF][40][65][B3][31]
82259359 : Rx: [80][FF][FF][FF][40][65][B3][31]
82259609 : Rx: [80][FF][FF][FF][40][65][B3][31]
82259859 : Rx: [80][FF][FF][FF][25][6A][B4][31]
82260093 : Rx: [00][FF][FF][FF][25][6A][B4][31]
82260343 : Rx: [00][FF][FF][FF][25][6A][B4][31]
82260593 : Rx: [00][FF][FF][FF][25][6A][B4][31]
82260843 : Rx: [00][FF][FF][FF][25][6A][B4][31]
82261078 : Rx: [80][FF][FF][FF][0A][6F][B5][31]
82261328 : Rx: [80][FF][FF][FF][0A][6F][B5][31]
82261578 : Rx: [80][FF][FF][FF][0A][6F][B5][31]
82261828 : Rx: [80][FF][FF][FF][0A][6F][B5][31]
82262062 : Rx: [03][FF][AE][FF][0A][6F][B5][32]
82262312 : Rx: [03][FF][AE][FF][D6][73][B6][32]
82262562 : Rx fail
82262812 : Rx: [03][FF][AE][FF][D6][73][B6][32]
82263046 : Rx: [80][FF][FF][FF][D6][73][B6][32]
82263296 : Rx: [80][FF][FF][FF][A2][78][B7][32]
82263546 : Rx: [80][FF][FF][FF][A2][78][B7][32]
82263796 : Rx: [80][FF][FF][FF][A2][78][B7][32]
82264046 : Rx: [00][FF][FF][FF][A2][78][B7][33]
82264281 : Rx: [00][FF][FF][FF][A2][78][B7][33]
82264531 : Rx: [00][FF][FF][FF][56][7D][B8][33]
82264781 : Rx: [00][FF][FF][FF][56][7D][B8][33]
82265031 : Rx: [80][FF][FF][FF][56][7D][B8][33]
82265265 : Rx: [80][FF][FF][FF][56][7D][B8][33]
82265515 : Rx: [80][FF][FF][FF][56][7D][B8][33]
82265765 : Rx: [80][FF][FF][FF][0A][82][B9][33]
82266015 : Rx: [00][FF][FF][FF][0A][82][B9][33]
82266250 : Rx: [00][FF][FF][FF][0A][82][B9][33]
82266500 : Rx: [00][FF][FF][FF][0A][82][B9][33]
82266750 : Rx: [00][FF][FF][FF][0A][82][B9][33]
82267000 : Rx: [80][FF][FF][FF][BE][86][BA][33]
82267234 : Rx: [80][FF][FF][FF][BE][86][BA][33]
82267484 : Rx: [80][FF][FF][FF][BE][86][BA][33]
82267734 : Rx: [80][FF][FF][FF][BE][86][BA][33]
82267984 : Rx: [00][FF][FF][FF][BE][86][BA][33]
82268218 : Rx fail
82268468 : Rx: [00][FF][FF][FF][72][8B][BB][33]
82268718 : Rx: [00][FF][FF][FF][72][8B][BB][33]
82268968 : Rx: [80][FF][FF][FF][72][8B][BB][33]
82269203 : Rx: [80][FF][FF][FF][26][90][BC][33]
82269453 : Rx: [80][FF][FF][FF][26][90][BC][33]
82269703 : Rx: [80][FF][FF][FF][26][90][BC][33]
82269953 : Rx: [00][FF][FF][FF][26][90][BC][33]
82270187 : Rx fail
82270437 : Rx: [00][FF][FF][FF][F2][94][BD][32]
82270687 : Rx: [00][FF][FF][FF][F2][94][BD][32]
82270937 : Rx: [80][FF][FF][FF][F2][94][BD][32]
82271187 : Rx: [80][FF][FF][FF][F2][94][BD][33]
82271421 : Rx fail
82271671 : Rx fail
82271921 : Rx: [00][FF][FF][FF][A6][99][BE][33]
82272171 : Rx fail
82272406 : Rx: [00][FF][FF][FF][A6][99][BE][33]
82272656 : Rx: [00][FF][FF][FF][A6][99][BE][33]
82272906 : Rx: [80][FF][FF][FF][5A][9E][BF][33]
82273156 : Rx: [80][FF][FF][FF][5A][9E][BF][33]
82273390 : Rx: [80][FF][FF][FF][5A][9E][BF][33]
82273640 : Rx: [80][FF][FF][FF][5A][9E][BF][33]
82273890 : Rx: [00][FF][FF][FF][5A][9E][BF][33]
82274140 : Rx: [00][FF][FF][FF][0E][A3][C0][33]
82274375 : Rx fail
82274625 : Rx: [00][FF][FF][FF][0E][A3][C0][33]
82274875 : Rx: [80][FF][FF][FF][0E][A3][C0][33]
82275125 : Rx: [80][FF][FF][FF][C2][A7][C1][33]
82275375 : Rx: [80][FF][FF][FF][C2][A7][C1][33]
82275609 : Rx fail
82275859 : Rx fail
82276109 : Rx: [00][FF][FF][FF][C2][A7][C1][33]
82276359 : Rx: [00][FF][FF][FF][76][AC][C2][33]
82276593 : Rx: [00][FF][FF][FF][76][AC][C2][33]
82276843 : Rx: [80][FF][FF][FF][76][AC][C2][33]
82277093 : Rx: [80][FF][FF][FF][76][AC][C2][34]
82277343 : Rx: [80][FF][FF][FF][76][AC][C2][34]
82277578 : Rx: [80][FF][FF][FF][13][B1][C3][34]
82277828 : Rx: [00][FF][FF][FF][13][B1][C3][34]
82278078 : Rx fail
82278328 : Rx: [00][FF][FF][FF][13][B1][C3][34]
82278562 : Rx: [00][FF][FF][FF][B0][B5][C4][34]
82278812 : Rx: [89][FD][FF][FF][B0][B5][C4][34]
82279062 : Rx: [89][FD][FF][FF][B0][B5][C4][34]
82279312 : Rx: [89][FD][FF][FF][B0][B5][C4][34]
82279546 : Rx: [89][FD][FF][FF][B0][B5][C4][34]
82279796 : Rx: [00][FF][FF][FF][4D][BA][C5][34]
82280046 : Rx: [00][FF][FF][FF][4D][BA][C5][34]
82280296 : Rx: [00][FF][FF][FF][4D][BA][C5][35]
82280546 : Rx: [00][FF][FF][FF][4D][BA][C5][35]
82280781 : Rx: [80][FF][FF][FF][4D][BA][C5][35]
82281031 : Rx: [80][FF][FF][FF][D4][BE][C6][35]
82281281 : Rx: [80][FF][FF][FF][D4][BE][C6][35]
82281531 : Rx: [80][FF][FF][FF][D4][BE][C6][35]
82281765 : Rx: [00][FF][FF][FF][D4][BE][C6][35]
82282015 : Rx: [00][FF][FF][FF][5B][C3][C7][35]
82282265 : Rx: [00][FF][FF][FF][5B][C3][C7][35]
82282515 : Rx: [00][FF][FF][FF][5B][C3][C7][35]
82282750 : Rx: [80][FF][FF][FF][5B][C3][C7][35]
82283000 : Rx: [80][FF][FF][FF][5B][C3][C7][35]
82283250 : Rx: [80][FF][FF][FF][E2][C7][C8][35]
82283500 : Rx: [80][FF][FF][FF][E2][C7][C8][35]
82283734 : Rx: [00][FF][FF][FF][E2][C7][C8][35]
82283984 : Rx: [00][FF][FF][FF][E2][C7][C8][35]
82284234 : Rx: [00][FF][FF][FF][E2][C7][C8][34]
82284484 : Rx: [00][FF][FF][FF][7F][CC][C9][34]
82284718 : Rx: [80][FF][FF][FF][7F][CC][C9][34]
82284968 : Rx: [80][FF][FF][FF][7F][CC][C9][34]
82285218 : Rx: [80][FF][FF][FF][7F][CC][C9][31]
82285468 : Rx: [80][FF][FF][FF][7F][CC][C9][31]
82285703 : Rx: [00][FF][FF][FF][64][D1][CA][31]
82285953 : Rx: [00][FF][FF][FF][64][D1][CA][31]
82286203 : Rx: [00][FF][FF][FF][64][D1][CA][2F]
82286453 : Rx: [00][FF][FF][FF][64][D1][CA][2F]
82286703 : Rx: [80][FF][FF][FF][64][D1][CA][2F]
82286937 : Rx fail
82287187 : Rx: [80][FF][FF][FF][7F][D6][CB][2F]
82287437 : Rx: [80][FF][FF][FF][7F][D6][CB][2F]
82287687 : Rx: [00][FF][FF][FF][7F][D6][CB][2F]
82287921 : Rx: [00][FF][FF][FF][7F][D6][CB][2F]
82288171 : Rx: [00][FF][FF][FF][7F][DB][CC][30]
82288421 : Rx: [00][FF][FF][FF][7F][DB][CC][30]
82288671 : Rx: [80][FF][FF][FF][7F][DB][CC][30]
82288906 : Rx: [80][FF][FF][FF][7F][DB][CC][30]
82289156 : Rx: [80][FF][FF][FF][7F][DB][CC][30]
82289406 : Rx: [80][FF][FF][FF][7F][E0][CD][30]
82289656 : Rx: [00][FF][FF][FF][7F][E0][CD][30]
82289890 : Rx: [00][FF][FF][FF][7F][E0][CD][30]
82290140 : Rx: [00][FF][FF][FF][7F][E0][CD][30]
82290390 : Rx: [00][FF][FF][FF][7F][E0][CD][30]
82290640 : Rx: [80][FF][FF][FF][7F][E5][CE][30]
82290875 : Rx: [80][FF][FF][FF][7F][E5][CE][30]
82291125 : Rx: [80][FF][FF][FF][7F][E5][CE][31]
82291375 : Rx: [80][FF][FF][FF][7F][E5][CE][31]
82291625 : Rx: [00][FF][FF][FF][7F][E5][CE][31]
82291875 : Rx fail
82292109 : Rx: [00][FF][FF][FF][64][EA][CF][31]
82292359 : Rx fail
82292609 : Rx: [80][FF][FF][FF][64][EA][CF][31]
82292859 : Rx fail
82293093 : Rx: [80][FF][FF][FF][49][EF][D0][31]
82293343 : Rx fail
82293593 : Rx fail
82293843 : Rx: [00][FF][FF][FF][49][EF][D0][31]
82294078 : Rx: [00][FF][FF][FF][49][EF][D0][32]
82294328 : Rx fail
82294578 : Rx: [80][FF][FF][FF][15][F4][D1][32]
82294828 : Rx: [80][FF][FF][FF][15][F4][D1][32]
82295062 : Rx: [80][FF][FF][FF][15][F4][D1][32]
82295312 : Rx fail
82295562 : Rx: [02][01][94][C8][E1][F8][D2][32]
82295812 : Rx fail
82296046 : Rx fail
82296296 : Rx: [02][01][94][C8][E1][F8][D2][32]
82296546 : Rx fail
82296796 : Rx: [80][FF][FF][FF][AD][FD][D3][32]
82297046 : Rx: [80][FF][FF][FF][AD][FD][D3][32]
82297281 : Rx: [80][FF][FF][FF][AD][FD][D3][32]
82297531 : Rx: [00][FF][FF][FF][AD][FD][D3][32]
82297781 : Rx: [00][FF][FF][FF][79][02][D4][32]
82298031 : Rx: [00][FF][FF][FF][79][02][D4][32]
82298265 : Rx: [00][FF][FF][FF][79][02][D4][32]
82298515 : Rx: [80][FF][FF][FF][79][02][D4][32]
82298765 : Rx: [80][FF][FF][FF][79][02][D4][32]
82299015 : Rx: [80][FF][FF][FF][45][07][D5][32]
82299250 : Rx: [80][FF][FF][FF][45][07][D5][32]
82299500 : Rx: [00][FF][FF][FF][45][07][D5][32]
82299750 : Rx: [00][FF][FF][FF][45][07][D5][32]
82300000 : Rx: [00][FF][FF][FF][45][07][D5][32]
82300234 : Rx: [00][FF][FF][FF][11][0C][D6][32]
82300484 : Rx fail
82300734 : Rx: [80][FF][FF][FF][11][0C][D6][32]
82300984 : Rx: [80][FF][FF][FF][11][0C][D6][32]
82301218 : Rx: [80][FF][FF][FF][11][0C][D6][33]
82301468 : Rx: [00][FF][FF][FF][C5][10][D7][33]
82301718 : Rx: [00][FF][FF][FF][C5][10][D7][33]
82301968 : Rx fail
82302203 : Rx: [00][FF][FF][FF][C5][10][D7][33]
82302453 : Rx: [80][FF][FF][FF][C5][10][D7][33]
82302703 : Rx: [80][FF][FF][FF][79][15][D8][33]
82302953 : Rx: [80][FF][FF][FF][79][15][D8][33]
82303203 : Rx: [80][FF][FF][FF][79][15][D8][32]
82303437 : Rx: [00][FF][FF][FF][79][15][D8][32]
82303687 : Rx: [00][FF][FF][FF][79][15][D8][32]
82303937 : Rx: [00][FF][FF][FF][45][1A][D9][32]
82304187 : Rx: [00][FF][FF][FF][45][1A][D9][33]
82304421 : Rx: [80][FF][FF][FF][45][1A][D9][33]
82304671 : Rx: [80][FF][FF][FF][45][1A][D9][33]
82304921 : Rx: [80][FF][FF][FF][F9][1E][DA][33]
82305171 : Rx: [80][FF][FF][FF][F9][1E][DA][33]
82305406 : Rx: [00][FF][FF][FF][F9][1E][DA][33]
82305656 : Rx: [00][FF][FF][FF][F9][1E][DA][33]
82305906 : Rx: [00][FF][FF][FF][F9][1E][DA][33]
82306156 : Rx: [00][FF][FF][FF][AD][23][DB][33]
82306390 : Rx: [80][FF][FF][FF][AD][23][DB][33]
82306640 : Rx: [80][FF][FF][FF][AD][23][DB][33]
82306890 : Rx: [80][FF][FF][FF][AD][23][DB][33]
82307140 : Rx: [80][FF][FF][FF][AD][23][DB][33]
82307375 : Rx: [00][FF][FF][FF][61][28][DC][33]
82307625 : Rx: [00][FF][FF][FF][61][28][DC][33]
82307875 : Rx: [00][FF][FF][FF][61][28][DC][33]
82308125 : Rx: [00][FF][FF][FF][61][28][DC][33]
82308375 : Rx fail
82308609 : Rx: [80][FF][FF][FF][15][2D][DD][33]
82308859 : Rx: [80][FF][FF][FF][15][2D][DD][33]
82309109 : Rx: [80][FF][FF][FF][15][2D][DD][32]
82309359 : Rx: [00][FF][FF][FF][15][2D][DD][32]
82309593 : Rx: [00][FF][FF][FF][15][2D][DD][32]
82309843 : Rx fail
82310093 : Rx: [00][FF][FF][FF][E1][31][DE][32]
82310343 : Rx: [80][FF][FF][FF][E1][31][DE][32]
82310578 : Rx: [80][FF][FF][FF][E1][31][DE][32]
82310828 : Rx fail
82311078 : Rx: [80][FF][FF][FF][AD][36][DF][33]
82311328 : Rx: [00][FF][FF][FF][AD][36][DF][33]
82311562 : Rx: [00][FF][FF][FF][AD][36][DF][33]
82311812 : Rx: [00][FF][FF][FF][AD][36][DF][33]
82312062 : Rx fail
82312312 : Rx fail
82312546 : Rx: [83][FF][AE][FF][4A][3B][E0][34]
82312796 : Rx fail
82313046 : Rx fail
82313296 : Rx: [00][FF][FF][FF][D1][3F][E1][35]
82313546 : Rx fail
82313781 : Rx: [00][FF][FF][FF][D1][3F][E1][35]
82314031 : Rx fail
82314281 : Rx: [80][FF][FF][FF][58][44][E2][35]
82314531 : Rx: [80][FF][FF][FF][58][44][E2][35]
82314765 : Rx: [80][FF][FF][FF][58][44][E2][35]
82315015 : Rx: [80][FF][FF][FF][58][44][E2][35]
82315265 : Rx fail
82315515 : Rx: [00][FF][FF][FF][F5][48][E3][34]
82315750 : Rx fail
82316000 : Rx: [00][FF][FF][FF][F5][48][E3][34]
82316250 : Rx fail
82316500 : Rx: [80][FF][FF][FF][F5][48][E3][33]
82316734 : Rx: [80][FF][FF][FF][A9][4D][E4][33]
82316984 : Rx: [80][FF][FF][FF][A9][4D][E4][33]
82317234 : Rx: [00][FF][FF][FF][A9][4D][E4][31]
82317484 : Rx: [00][FF][FF][FF][A9][4D][E4][31]
82317718 : Rx: [00][FF][FF][FF][A9][4D][E4][31]
82317968 : Rx: [00][FF][FF][FF][8E][52][E5][31]
82318218 : Rx: [80][FF][FF][FF][8E][52][E5][2F]
82318468 : Rx: [80][FF][FF][FF][8E][52][E5][2F]
82318718 : Rx: [80][FF][FF][FF][8E][52][E5][2F]
82318953 : Rx: [80][FF][FF][FF][8E][52][E5][2F]
82319203 : Rx: [00][FF][FF][FF][C5][57][E6][2E]
82319453 : Rx: [00][FF][FF][FF][C5][57][E6][2E]
82319703 : Rx: [00][FF][FF][FF][C5][57][E6][2E]
82319937 : Rx: [00][FF][FF][FF][C5][57][E6][2E]
82320187 : Rx: [80][FF][FF][FF][C5][57][E6][2E]
82320437 : Rx: [80][FF][FF][FF][FC][5C][E7][2E]
82320687 : Rx: [80][FF][FF][FF][FC][5C][E7][2E]
82320921 : Rx fail
82321171 : Rx: [00][FF][FF][FF][FC][5C][E7][2D]
82321421 : Rx: [00][FF][FF][FF][FC][5C][E7][2D]
82321671 : Rx: [00][FF][FF][FF][FC][5C][E7][2D]
82321906 : Rx: [00][FF][FF][FF][51][62][E8][2D]
82322156 : Rx: [80][FF][FF][FF][51][62][E8][2D]
82322406 : Rx: [80][FF][FF][FF][51][62][E8][2D]
82322656 : Rx: [80][FF][FF][FF][51][62][E8][2D]
82322890 : Rx fail
82323140 : Rx: [00][FF][FF][FF][A6][67][E9][2D]
82323390 : Rx: [00][FF][FF][FF][A6][67][E9][2D]
82323640 : Rx: [00][FF][FF][FF][A6][67][E9][2D]
82323875 : Rx: [00][FF][FF][FF][A6][67][E9][2D]
82324125 : Rx: [80][FF][FF][FF][A6][67][E9][2D]
82324375 : Rx: [80][FF][FF][FF][A6][67][E9][2D]
82324625 : Rx: [80][FF][FF][FF][FB][6C][EA][2D]
82324875 : Rx: [80][FF][FF][FF][FB][6C][EA][2D]
82325109 : Rx: [00][FF][FF][FF][FB][6C][EA][2D]
82325359 : Rx: [00][FF][FF][FF][FB][6C][EA][2D]
82325609 : Rx: [00][FF][FF][FF][FB][6C][EA][2D]
82325859 : Rx: [00][FF][FF][FF][50][72][EB][2D]
82326093 : Rx: [80][FF][FF][FF][50][72][EB][2E]
82326343 : Rx: [80][FF][FF][FF][50][72][EB][2E]
82326593 : Rx: [80][FF][FF][FF][50][72][EB][2E]
82326843 : Rx: [80][FF][FF][FF][50][72][EB][2E]
82327078 : Rx: [00][FF][FF][FF][87][77][EC][2E]
82327328 : Rx: [00][FF][FF][FF][87][77][EC][2E]
82327578 : Rx: [00][FF][FF][FF][87][77][EC][2E]
82327828 : Rx: [00][FF][FF][FF][87][77][EC][2E]
82328062 : Rx: [80][FF][FF][FF][87][77][EC][2E]
82328312 : Rx: [80][FF][FF][FF][87][77][EC][2E]
82328562 : Rx: [80][FF][FF][FF][BE][7C][ED][2E]
82328812 : Rx: [80][FF][FF][FF][BE][7C][ED][2E]
82329062 : Rx: [09][FD][FF][FF][BE][7C][ED][2F]
82329296 : Rx: [09][FD][FF][FF][BE][7C][ED][2F]
82329546 : Rx: [09][FD][FF][FF][BE][7C][ED][2F]
82329796 : Rx: [09][FD][FF][FF][D9][81][EE][2F]
82330046 : Rx: [80][FF][FF][FF][D9][81][EE][2F]
82330281 : Rx: [80][FF][FF][FF][D9][81][EE][2F]
82330531 : Rx: [80][FF][FF][FF][D9][81][EE][2F]
82330781 : Rx fail
82331031 : Rx: [00][FF][FF][FF][F4][86][EF][2F]
82331265 : Rx: [00][FF][FF][FF][F4][86][EF][2F]
82331515 : Rx: [00][FF][FF][FF][F4][86][EF][2F]
82331765 : Rx: [00][FF][FF][FF][F4][86][EF][2F]
82332015 : Rx: [80][FF][FF][FF][F4][86][EF][2F]
82332250 : Rx fail
82332500 : Rx: [80][FF][FF][FF][0F][8C][F0][2F]
82332750 : Rx: [80][FF][FF][FF][0F][8C][F0][2F]
82333000 : Rx fail
82333234 : Rx: [00][FF][FF][FF][0F][8C][F0][2F]
82333484 : Rx fail
82333734 : Rx: [00][FF][FF][FF][2A][91][F1][2F]
82333984 : Rx: [80][FF][FF][FF][2A][91][F1][2F]
82334218 : Rx: [80][FF][FF][FF][2A][91][F1][2F]
82334468 : Rx fail
82334718 : Rx: [80][FF][FF][FF][45][96][F2][2F]
82334968 : Rx fail
82335203 : Rx fail
82335453 : Rx: [00][FF][FF][FF][45][96][F2][2F]
82335703 : Rx: [00][FF][FF][FF][45][96][F2][2F]
82335953 : Rx fail
82336203 : Rx: [80][FF][FF][FF][60][9B][F3][2F]
82336437 : Rx fail
82336687 : Rx: [80][FF][FF][FF][60][9B][F3][2F]
82336937 : Rx: [00][FF][FF][FF][60][9B][F3][2F]
82337187 : Rx: [00][FF][FF][FF][60][9B][F3][2F]
82337421 : Rx: [00][FF][FF][FF][7B][A0][F4][2F]
82337671 : Rx: [00][FF][FF][FF][7B][A0][F4][2F]
82337921 : Rx: [80][FF][FF][FF][7B][A0][F4][2F]
82338171 : Rx: [80][FF][FF][FF][7B][A0][F4][2F]
82338406 : Rx: [80][FF][FF][FF][7B][A0][F4][2F]
82338656 : Rx fail
82338906 : Rx: [00][FF][FF][FF][96][A5][F5][2F]
82339156 : Rx: [00][FF][FF][FF][96][A5][F5][2F]
82339390 : Rx: [00][FF][FF][FF][96][A5][F5][2F]
82339640 : Rx: [00][FF][FF][FF][96][A5][F5][2F]
82339890 : Rx fail
82340140 : Rx: [80][FF][FF][FF][B1][AA][F6][2F]
82340375 : Rx fail
82340625 : Rx: [80][FF][FF][FF][B1][AA][F6][2F]
82340875 : Rx: [00][FF][FF][FF][B1][AA][F6][2F]
82341125 : Rx: [00][FF][FF][FF][B1][AF][F7][30]
82341375 : Rx: [00][FF][FF][FF][B1][AF][F7][30]
82341609 : Rx: [00][FF][FF][FF][B1][AF][F7][30]
82341859 : Rx: [80][FF][FF][FF][B1][AF][F7][30]
82342109 : Rx: [80][FF][FF][FF][B1][AF][F7][32]
82342359 : Rx: [80][FF][FF][FF][7D][B4][F8][32]
82342593 : Rx: [80][FF][FF][FF][7D][B4][F8][32]
82342843 : Rx: [00][FF][FF][FF][7D][B4][F8][32]
82343093 : Rx fail
82343343 : Rx: [00][FF][FF][FF][7D][B4][F8][33]
82343578 : Rx: [00][FF][FF][FF][31][B9][F9][33]
82343828 : Rx: [80][FF][FF][FF][31][B9][F9][33]
82344078 : Rx: [80][FF][FF][FF][31][B9][F9][33]
82344328 : Rx: [80][FF][FF][FF][31][B9][F9][33]
82344562 : Rx: [80][FF][FF][FF][31][B9][F9][33]
82344812 : Rx: [00][FF][FF][FF][E5][BD][FA][33]
82345062 : Rx: [00][FF][FF][FF][E5][BD][FA][32]
82345312 : Rx: [00][FF][FF][FF][E5][BD][FA][32]
82345546 : Rx: [00][FF][FF][FF][E5][BD][FA][32]
82345796 : Rx: [82][01][94][C8][E5][BD][FA][32]
82346046 : Rx: [82][01][94][C8][B1][C2][FB][32]
82346296 : Rx: [82][01][94][C8][B1][C2][FB][32]
82346531 : Rx fail
82346781 : Rx: [00][FF][FF][FF][B1][C2][FB][32]
82347031 : Rx: [00][FF][FF][FF][7D][C7][FC][32]
82347281 : Rx: [00][FF][FF][FF][7D][C7][FC][32]
82347531 : Rx: [00][FF][FF][FF][7D][C7][FC][32]
82347765 : Rx: [80][FF][FF][FF][7D][C7][FC][32]
82348015 : Rx: [80][FF][FF][FF][7D][C7][FC][32]
82348265 : Rx fail
82348515 : Rx: [80][FF][FF][FF][62][CC][FD][31]
82348750 : Rx: [00][FF][FF][FF][62][CC][FD][31]
82349000 : Rx: [00][FF][FF][FF][62][CC][FD][31]
82349250 : Rx: [00][FF][FF][FF][62][CC][FD][31]
82349500 : Rx: [00][FF][FF][FF][47][D1][FE][31]
82349734 : Rx: [80][FF][FF][FF][47][D1][FE][31]
82349984 : Rx: [80][FF][FF][FF][47][D1][FE][31]
82350234 : Rx: [80][FF][FF][FF][47][D1][FE][30]
82350484 : Rx: [80][FF][FF][FF][47][D1][FE][30]
82350718 : Rx: [00][FF][FF][FF][47][D6][FF][30]
82350968 : Rx: [00][FF][FF][FF][47][D6][FF][30]
82351218 : Rx: [00][FF][FF][FF][47][D6][FF][2F]
82351468 : Rx: [00][FF][FF][FF][47][D6][FF][2F]
82351703 : Rx: [80][FF][FF][FF][47][D6][FF][2F]
82351953 : Rx: [80][FF][FF][FF][47][D6][FF][2F]
82352203 : Rx: [80][FF][FF][FF][7E][DB][00][2E]
82352453 : Rx: [80][FF][FF][FF][7E][DB][00][2E]
82352687 : Rx: [00][FF][FF][FF][7E][DB][00][2E]
82352937 : Rx fail
82353187 : Rx: [00][FF][FF][FF][7E][DB][00][2E]
82353437 : Rx fail
82353671 : Rx fail
82353921 : Rx: [80][FF][FF][FF][B5][E0][01][2E]
82354171 : Rx: [80][FF][FF][FF][B5][E0][01][2F]
82354421 : Rx fail
82354671 : Rx fail
82354906 : Rx: [00][FF][FF][FF][D0][E5][02][2F]
82355156 : Rx: [00][FF][FF][FF][D0][E5][02][30]
82355406 : Rx: [00][FF][FF][FF][D0][E5][02][30]
82355656 : Rx fail
82355890 : Rx: [80][FF][FF][FF][D0][EA][03][30]
82356140 : Rx: [80][FF][FF][FF][D0][EA][03][30]
82356390 : Rx fail
82356640 : Rx: [00][FF][FF][FF][D0][EA][03][30]
82356875 : Rx: [00][FF][FF][FF][D0][EA][03][30]
82357125 : Rx: [00][FF][FF][FF][D0][EF][04][30]
