*** New Session***
03-11-2021 11:05:26
Product Name: Forerunner
236823000 : Rx: [00][FF][FF][FF][60][53][22][59]
236823250 : Rx: [80][FF][FF][FF][60][53][22][59]
236823500 : Rx: [80][FF][FF][FF][60][53][22][59]
236823750 : Rx: [80][FF][FF][FF][12][56][23][59]
236823984 : Rx: [80][FF][FF][FF][12][56][23][59]
236824234 : Rx: [00][FF][FF][FF][C4][58][24][59]
236824484 : Rx: [00][FF][FF][FF][C4][58][24][59]
236824734 : Rx: [00][FF][FF][FF][C4][58][24][59]
236824968 : Rx: [00][FF][FF][FF][76][5B][25][59]
236825218 : Rx: [80][FF][FF][FF][76][5B][25][59]
236825468 : Rx: [80][FF][FF][FF][76][5B][25][59]
236825718 : Rx: [80][FF][FF][FF][28][5E][26][59]
236825953 : Rx: [80][FF][FF][FF][28][5E][26][59]
236826203 : Rx: [00][FF][FF][FF][28][5E][26][59]
236826453 : Rx: [00][FF][FF][FF][DA][60][27][59]
236826703 : Rx: [00][FF][FF][FF][DA][60][27][59]
236826937 : Rx: [00][FF][FF][FF][8C][63][28][59]
236827187 : Rx: [80][FF][FF][FF][8C][63][28][59]
236827437 : Rx: [80][FF][FF][FF][8C][63][28][59]
236827687 : Rx: [80][FF][FF][FF][3E][66][29][59]
236827937 : Rx: [80][FF][FF][FF][3E][66][29][59]
236828171 : Rx: [03][FF][AE][FF][3E][66][29][59]
236828421 : Rx: [03][FF][AE][FF][F0][68][2A][59]
236828671 : Rx: [03][FF][AE][FF][F0][68][2A][59]
236828921 : Rx: [03][FF][AE][FF][F0][68][2A][59]
236829156 : Rx: [80][FF][FF][FF][A2][6B][2B][59]
236829406 : Rx: [80][FF][FF][FF][A2][6B][2B][59]
236829656 : Rx: [80][FF][FF][FF][54][6E][2C][59]
236829906 : Rx: [80][FF][FF][FF][54][6E][2C][58]
236830140 : Rx: [00][FF][FF][FF][54][6E][2C][58]
236830390 : Rx: [00][FF][FF][FF][0E][71][2D][58]
236830640 : Rx: [00][FF][FF][FF][0E][71][2D][58]
236830890 : Rx: [00][FF][FF][FF][0E][71][2D][58]
236831125 : Rx: [80][FF][FF][FF][C8][73][2E][58]
236831375 : Rx: [80][FF][FF][FF][C8][73][2E][58]
236831625 : Rx: [80][FF][FF][FF][C8][73][2E][58]
236831875 : Rx: [80][FF][FF][FF][82][76][2F][58]
236832109 : Rx: [00][FF][FF][FF][82][76][2F][58]
236832359 : Rx: [00][FF][FF][FF][3C][79][30][58]
236832609 : Rx: [00][FF][FF][FF][3C][79][30][58]
236832859 : Rx: [00][FF][FF][FF][3C][79][30][58]
236833109 : Rx: [80][FF][FF][FF][F6][7B][31][58]
236833343 : Rx: [80][FF][FF][FF][F6][7B][31][58]
236833593 : Rx: [80][FF][FF][FF][F6][7B][31][58]
236833843 : Rx: [80][FF][FF][FF][B0][7E][32][58]
236834093 : Rx: [00][FF][FF][FF][B0][7E][32][58]
236834328 : Rx fail
236834578 : Rx: [00][FF][FF][FF][6A][81][33][58]
236834828 : Rx: [00][FF][FF][FF][6A][81][33][58]
236835078 : Rx: [80][FF][FF][FF][6A][81][33][58]
236835312 : Rx: [80][FF][FF][FF][24][84][34][58]
236835562 : Rx: [80][FF][FF][FF][24][84][34][58]
236835812 : Rx: [80][FF][FF][FF][DE][86][35][58]
236836062 : Rx: [00][FF][FF][FF][DE][86][35][58]
236836296 : Rx: [00][FF][FF][FF][DE][86][35][58]
236836546 : Rx: [00][FF][FF][FF][98][89][36][58]
236836796 : Rx fail
236837046 : Rx fail
236837281 : Rx: [80][FF][FF][FF][5A][8C][37][57]
236837531 : Rx: [80][FF][FF][FF][5A][8C][37][57]
236837781 : Rx: [80][FF][FF][FF][5A][8C][37][58]
236838031 : Rx: [00][FF][FF][FF][14][8F][38][58]
236838265 : Rx: [00][FF][FF][FF][14][8F][38][58]
236838515 : Rx: [00][FF][FF][FF][CE][91][39][58]
236838765 : Rx fail
236839015 : Rx: [80][FF][FF][FF][CE][91][39][58]
236839265 : Rx: [80][FF][FF][FF][88][94][3A][58]
236839500 : Rx fail
236839750 : Rx: [80][FF][FF][FF][88][94][3A][58]
236840000 : Rx: [00][FF][FF][FF][42][97][3B][58]
236840250 : Rx: [00][FF][FF][FF][42][97][3B][58]
236840484 : Rx: [00][FF][FF][FF][42][97][3B][58]
236840734 : Rx: [00][FF][FF][FF][F4][99][3C][59]
236840984 : Rx: [80][FF][FF][FF][F4][99][3C][59]
236841234 : Rx: [80][FF][FF][FF][A6][9C][3D][59]
236841468 : Rx: [80][FF][FF][FF][A6][9C][3D][59]
236841718 : Rx: [80][FF][FF][FF][A6][9C][3D][59]
236841968 : Rx: [00][FF][FF][FF][58][9F][3E][59]
236842218 : Rx: [00][FF][FF][FF][58][9F][3E][59]
236842453 : Rx: [00][FF][FF][FF][58][9F][3E][59]
236842703 : Rx: [00][FF][FF][FF][0A][A2][3F][59]
236842953 : Rx: [80][FF][FF][FF][0A][A2][3F][59]
236843203 : Rx: [80][FF][FF][FF][0A][A2][3F][59]
236843437 : Rx fail
236843687 : Rx: [80][FF][FF][FF][BC][A4][40][59]
236843937 : Rx: [00][FF][FF][FF][6E][A7][41][59]
236844187 : Rx: [00][FF][FF][FF][6E][A7][41][59]
236844437 : Rx: [00][FF][FF][FF][6E][A7][41][59]
236844671 : Rx: [00][FF][FF][FF][20][AA][42][59]
236844921 : Rx: [89][FD][FF][FF][20][AA][42][59]
236845171 : Rx: [89][FD][FF][FF][20][AA][42][59]
236845421 : Rx: [89][FD][FF][FF][D2][AC][43][59]
236845656 : Rx: [89][FD][FF][FF][D2][AC][43][59]
236845906 : Rx fail
236846156 : Rx: [00][FF][FF][FF][84][AF][44][59]
236846406 : Rx: [00][FF][FF][FF][84][AF][44][59]
236846640 : Rx: [00][FF][FF][FF][36][B2][45][59]
236846890 : Rx: [80][FF][FF][FF][36][B2][45][59]
236847140 : Rx: [80][FF][FF][FF][36][B2][45][59]
236847390 : Rx: [80][FF][FF][FF][E8][B4][46][59]
236847625 : Rx: [80][FF][FF][FF][E8][B4][46][59]
236847875 : Rx: [00][FF][FF][FF][E8][B4][46][59]
236848125 : Rx: [00][FF][FF][FF][9A][B7][47][59]
236848375 : Rx: [00][FF][FF][FF][9A][B7][47][59]
236848609 : Rx: [00][FF][FF][FF][9A][B7][47][59]
236848859 : Rx: [80][FF][FF][FF][4C][BA][48][59]
236849109 : Rx: [80][FF][FF][FF][4C][BA][48][59]
236849359 : Rx: [80][FF][FF][FF][FE][BC][49][59]
236849593 : Rx fail
236849843 : Rx: [00][FF][FF][FF][FE][BC][49][59]
236850093 : Rx: [00][FF][FF][FF][B0][BF][4A][59]
236850343 : Rx: [00][FF][FF][FF][B0][BF][4A][59]
236850593 : Rx: [00][FF][FF][FF][B0][BF][4A][59]
236850828 : Rx: [80][FF][FF][FF][5A][C2][4B][5A]
236851078 : Rx: [80][FF][FF][FF][5A][C2][4B][5A]
236851328 : Rx: [80][FF][FF][FF][04][C5][4C][5A]
236851578 : Rx: [80][FF][FF][FF][04][C5][4C][5A]
236851812 : Rx: [00][FF][FF][FF][04][C5][4C][5A]
236852062 : Rx: [00][FF][FF][FF][AE][C7][4D][5A]
236852312 : Rx: [00][FF][FF][FF][AE][C7][4D][5A]
236852562 : Rx: [00][FF][FF][FF][AE][C7][4D][5A]
236852796 : Rx: [80][FF][FF][FF][51][CA][4E][5B]
236853046 : Rx: [80][FF][FF][FF][51][CA][4E][5B]
236853296 : Rx: [80][FF][FF][FF][F4][CC][4F][5B]
236853546 : Rx: [80][FF][FF][FF][F4][CC][4F][5B]
236853781 : Rx: [00][FF][FF][FF][F4][CC][4F][5B]
236854031 : Rx: [00][FF][FF][FF][97][CF][50][5B]
236854281 : Rx: [00][FF][FF][FF][97][CF][50][5B]
236854531 : Rx: [00][FF][FF][FF][97][CF][50][5B]
236854781 : Rx fail
236855015 : Rx fail
236855265 : Rx: [80][FF][FF][FF][3A][D2][51][5B]
236855515 : Rx: [80][FF][FF][FF][DD][D4][52][5B]
236855765 : Rx fail
236856000 : Rx: [00][FF][FF][FF][80][D7][53][5B]
236856250 : Rx fail
236856500 : Rx: [00][FF][FF][FF][80][D7][53][5B]
236856750 : Rx: [80][FF][FF][FF][2A][DA][54][5A]
236856984 : Rx fail
236857234 : Rx fail
236857484 : Rx: [80][FF][FF][FF][D4][DC][55][5A]
236857734 : Rx: [00][FF][FF][FF][D4][DC][55][5A]
236857968 : Rx fail
236858218 : Rx fail
236858468 : Rx: [00][FF][FF][FF][7E][DF][56][5A]
236858718 : Rx: [80][FF][FF][FF][28][E2][57][5A]
236858953 : Rx fail
236859203 : Rx: [80][FF][FF][FF][28][E2][57][5A]
236859453 : Rx: [80][FF][FF][FF][D2][E4][58][5A]
236859703 : Rx: [00][FF][FF][FF][D2][E4][58][5A]
236859953 : Rx: [00][FF][FF][FF][7C][E7][59][5A]
236860187 : Rx: [00][FF][FF][FF][7C][E7][59][5A]
236860437 : Rx: [00][FF][FF][FF][7C][E7][59][5A]
236860687 : Rx: [80][FF][FF][FF][26][EA][5A][5A]
236860937 : Rx fail
236861171 : Rx: [80][FF][FF][FF][26][EA][5A][5A]
236861421 : Rx: [80][FF][FF][FF][D0][EC][5B][5A]
236861671 : Rx: [02][01][94][C8][D0][EC][5B][5B]
236861921 : Rx fail
236862156 : Rx: [02][01][94][C8][73][EF][5C][5B]
236862406 : Rx: [02][01][94][C8][73][EF][5C][5B]
236862656 : Rx: [80][FF][FF][FF][16][F2][5D][5B]
236862906 : Rx: [80][FF][FF][FF][16][F2][5D][5C]
236863140 : Rx fail
236863390 : Rx: [80][FF][FF][FF][B1][F4][5E][5C]
236863640 : Rx: [00][FF][FF][FF][B1][F4][5E][5C]
236863890 : Rx: [00][FF][FF][FF][4C][F7][5F][5C]
236864125 : Rx: [00][FF][FF][FF][4C][F7][5F][5C]
236864375 : Rx: [00][FF][FF][FF][4C][F7][5F][5C]
236864625 : Rx: [80][FF][FF][FF][E7][F9][60][5C]
236864875 : Rx: [80][FF][FF][FF][E7][F9][60][5D]
236865125 : Rx: [80][FF][FF][FF][E7][F9][60][5D]
236865359 : Rx: [80][FF][FF][FF][7B][FC][61][5D]
236865609 : Rx: [00][FF][FF][FF][7B][FC][61][5D]
236865859 : Rx: [00][FF][FF][FF][0F][FF][62][5D]
236866109 : Rx: [00][FF][FF][FF][0F][FF][62][5D]
236866343 : Rx: [00][FF][FF][FF][0F][FF][62][5D]
236866593 : Rx: [80][FF][FF][FF][A3][01][63][5D]
236866843 : Rx: [80][FF][FF][FF][A3][01][63][5D]
236867093 : Rx: [80][FF][FF][FF][A3][01][63][5D]
236867328 : Rx: [80][FF][FF][FF][37][04][64][5D]
236867578 : Rx: [00][FF][FF][FF][37][04][64][5D]
236867828 : Rx: [00][FF][FF][FF][CB][06][65][5D]
236868078 : Rx: [00][FF][FF][FF][CB][06][65][5D]
236868312 : Rx: [00][FF][FF][FF][CB][06][65][5D]
236868562 : Rx: [80][FF][FF][FF][5F][09][66][5D]
236868812 : Rx: [80][FF][FF][FF][5F][09][66][5D]
236869062 : Rx: [80][FF][FF][FF][F3][0B][67][5D]
236869296 : Rx: [80][FF][FF][FF][F3][0B][67][5D]
236869546 : Rx: [00][FF][FF][FF][F3][0B][67][5D]
236869796 : Rx: [00][FF][FF][FF][87][0E][68][5D]
236870046 : Rx: [00][FF][FF][FF][87][0E][68][5D]
236870296 : Rx: [00][FF][FF][FF][87][0E][68][5D]
236870531 : Rx: [80][FF][FF][FF][1B][11][69][5D]
236870781 : Rx: [80][FF][FF][FF][1B][11][69][5C]
236871031 : Rx: [80][FF][FF][FF][B6][13][6A][5C]
236871281 : Rx: [80][FF][FF][FF][B6][13][6A][5C]
236871515 : Rx: [00][FF][FF][FF][B6][13][6A][5C]
236871765 : Rx: [00][FF][FF][FF][51][16][6B][5C]
236872015 : Rx: [00][FF][FF][FF][51][16][6B][5C]
236872265 : Rx: [00][FF][FF][FF][51][16][6B][5C]
236872500 : Rx: [80][FF][FF][FF][EC][18][6C][5C]
236872750 : Rx: [80][FF][FF][FF][EC][18][6C][5C]
236873000 : Rx: [80][FF][FF][FF][87][1B][6D][5C]
236873250 : Rx: [80][FF][FF][FF][87][1B][6D][5C]
236873484 : Rx: [00][FF][FF][FF][87][1B][6D][5C]
236873734 : Rx: [00][FF][FF][FF][22][1E][6E][5C]
236873984 : Rx: [00][FF][FF][FF][22][1E][6E][5C]
236874234 : Rx: [00][FF][FF][FF][BD][20][6F][5C]
236874468 : Rx: [80][FF][FF][FF][BD][20][6F][5C]
236874718 : Rx: [80][FF][FF][FF][BD][20][6F][5C]
236874968 : Rx: [80][FF][FF][FF][58][23][70][5C]
236875218 : Rx fail
236875453 : Rx fail
236875703 : Rx: [00][FF][FF][FF][F3][25][71][5C]
236875953 : Rx: [00][FF][FF][FF][F3][25][71][5C]
236876203 : Rx fail
236876453 : Rx: [80][FF][FF][FF][8E][28][72][5C]
236876687 : Rx: [80][FF][FF][FF][8E][28][72][5C]
236876937 : Rx fail
236877187 : Rx: [80][FF][FF][FF][29][2B][73][5C]
236877437 : Rx: [00][FF][FF][FF][29][2B][73][5C]
236877671 : Rx: [00][FF][FF][FF][C4][2D][74][5C]
236877921 : Rx: [00][FF][FF][FF][C4][2D][74][5C]
236878171 : Rx: [00][FF][FF][FF][5F][30][75][5C]
236878421 : Rx fail
236878656 : Rx: [83][FF][AE][FF][5F][30][75][5C]
236878906 : Rx: [83][FF][AE][FF][FA][32][76][5C]
236879156 : Rx fail
236879406 : Rx fail
236879640 : Rx: [00][FF][FF][FF][95][35][77][5C]
236879890 : Rx: [00][FF][FF][FF][95][35][77][5B]
236880140 : Rx fail
236880390 : Rx fail
236880640 : Rx: [80][FF][FF][FF][38][38][78][5B]
236880875 : Rx: [80][FF][FF][FF][DB][3A][79][5B]
236881125 : Rx: [80][FF][FF][FF][DB][3A][79][5B]
236881375 : Rx: [00][FF][FF][FF][DB][3A][79][5B]
236881625 : Rx: [00][FF][FF][FF][7E][3D][7A][5B]
236881859 : Rx: [00][FF][FF][FF][7E][3D][7A][5B]
236882109 : Rx fail
236882359 : Rx: [80][FF][FF][FF][21][40][7B][5B]
236882609 : Rx: [80][FF][FF][FF][21][40][7B][5B]
236882843 : Rx: [80][FF][FF][FF][C4][42][7C][5B]
236883093 : Rx: [80][FF][FF][FF][C4][42][7C][5B]
236883343 : Rx: [00][FF][FF][FF][C4][42][7C][5B]
236883593 : Rx: [00][FF][FF][FF][67][45][7D][5B]
236883828 : Rx: [00][FF][FF][FF][67][45][7D][5B]
236884078 : Rx: [00][FF][FF][FF][0A][48][7E][5B]
236884328 : Rx fail
236884578 : Rx: [80][FF][FF][FF][0A][48][7E][5B]
236884812 : Rx: [80][FF][FF][FF][AD][4A][7F][5B]
236885062 : Rx: [80][FF][FF][FF][AD][4A][7F][5B]
236885312 : Rx: [00][FF][FF][FF][AD][4A][7F][5B]
236885562 : Rx: [00][FF][FF][FF][50][4D][80][5B]
236885812 : Rx: [00][FF][FF][FF][50][4D][80][5A]
236886046 : Rx: [00][FF][FF][FF][FA][4F][81][5A]
236886296 : Rx: [80][FF][FF][FF][FA][4F][81][5A]
236886546 : Rx: [80][FF][FF][FF][FA][4F][81][5A]
236886781 : Rx fail
236887031 : Rx fail
236887281 : Rx: [00][FF][FF][FF][A4][52][82][5A]
236887531 : Rx fail
236887781 : Rx: [00][FF][FF][FF][4E][55][83][59]
236888015 : Rx: [00][FF][FF][FF][4E][55][83][59]
236888265 : Rx fail
236888515 : Rx: [80][FF][FF][FF][00][58][84][59]
236888765 : Rx: [80][FF][FF][FF][BA][5A][85][58]
236889000 : Rx: [80][FF][FF][FF][BA][5A][85][58]
236889250 : Rx fail
236889500 : Rx: [00][FF][FF][FF][74][5D][86][58]
236889750 : Rx: [00][FF][FF][FF][74][5D][86][5A]
236889984 : Rx: [00][FF][FF][FF][74][5D][86][5A]
236890234 : Rx: [80][FF][FF][FF][1E][60][87][5A]
236890484 : Rx fail
236890734 : Rx: [80][FF][FF][FF][1E][60][87][5A]
236890984 : Rx: [80][FF][FF][FF][C8][62][88][5A]
236891218 : Rx: [00][FF][FF][FF][C8][62][88][5A]
236891468 : Rx: [00][FF][FF][FF][72][65][89][5A]
236891718 : Rx: [00][FF][FF][FF][72][65][89][5B]
236891968 : Rx: [00][FF][FF][FF][72][65][89][5B]
236892203 : Rx: [80][FF][FF][FF][15][68][8A][5B]
236892453 : Rx: [80][FF][FF][FF][15][68][8A][5B]
236892703 : Rx: [80][FF][FF][FF][15][68][8A][5B]
236892953 : Rx: [80][FF][FF][FF][B0][6A][8B][5C]
236893187 : Rx: [00][FF][FF][FF][B0][6A][8B][5C]
236893437 : Rx: [00][FF][FF][FF][4B][6D][8C][5C]
236893687 : Rx: [00][FF][FF][FF][4B][6D][8C][5B]
236893937 : Rx: [00][FF][FF][FF][4B][6D][8C][5B]
236894171 : Rx: [80][FF][FF][FF][EE][6F][8D][5B]
236894421 : Rx: [80][FF][FF][FF][EE][6F][8D][5B]
236894671 : Rx fail
236894921 : Rx: [80][FF][FF][FF][91][72][8E][5B]
236895156 : Rx: [09][FD][FF][FF][91][72][8E][5B]
236895406 : Rx: [09][FD][FF][FF][34][75][8F][5B]
236895656 : Rx: [09][FD][FF][FF][34][75][8F][5B]
236895906 : Rx fail
236896156 : Rx: [80][FF][FF][FF][D7][77][90][5B]
236896390 : Rx: [80][FF][FF][FF][D7][77][90][5B]
236896640 : Rx: [80][FF][FF][FF][D7][77][90][5B]
236896890 : Rx fail
236897140 : Rx: [00][FF][FF][FF][7A][7A][91][5B]
236897375 : Rx: [00][FF][FF][FF][1D][7D][92][5B]
236897625 : Rx: [00][FF][FF][FF][1D][7D][92][5B]
236897875 : Rx: [00][FF][FF][FF][1D][7D][92][5B]
236898125 : Rx: [80][FF][FF][FF][C0][7F][93][5B]
236898359 : Rx fail
236898609 : Rx: [80][FF][FF][FF][C0][7F][93][5B]
236898859 : Rx fail
236899109 : Rx fail
236899343 : Rx: [00][FF][FF][FF][F6][84][95][5C]
236899593 : Rx: [00][FF][FF][FF][F6][84][95][5C]
236899843 : Rx: [00][FF][FF][FF][F6][84][95][5C]
236900093 : Rx: [80][FF][FF][FF][91][87][96][5C]
236900328 : Rx: [80][FF][FF][FF][91][87][96][5C]
236900578 : Rx: [80][FF][FF][FF][91][87][96][5C]
236900828 : Rx fail
236901078 : Rx: [00][FF][FF][FF][2C][8A][97][5C]
236901328 : Rx: [00][FF][FF][FF][C7][8C][98][5C]
236901562 : Rx: [00][FF][FF][FF][C7][8C][98][5C]
236901812 : Rx: [00][FF][FF][FF][C7][8C][98][5C]
236902062 : Rx: [80][FF][FF][FF][62][8F][99][5C]
236902312 : Rx: [80][FF][FF][FF][62][8F][99][5C]
236902546 : Rx: [80][FF][FF][FF][FD][91][9A][5C]
236902796 : Rx fail
236903046 : Rx: [00][FF][FF][FF][FD][91][9A][5C]
236903296 : Rx: [00][FF][FF][FF][98][94][9B][5C]
236903531 : Rx: [00][FF][FF][FF][98][94][9B][5C]
236903781 : Rx: [00][FF][FF][FF][98][94][9B][5B]
236904031 : Rx: [80][FF][FF][FF][3B][97][9C][5B]
236904281 : Rx: [80][FF][FF][FF][3B][97][9C][5B]
236904515 : Rx: [80][FF][FF][FF][DE][99][9D][5B]
236904765 : Rx: [80][FF][FF][FF][DE][99][9D][5B]
236905015 : Rx: [00][FF][FF][FF][DE][99][9D][5B]
236905265 : Rx: [00][FF][FF][FF][81][9C][9E][5B]
236905500 : Rx: [00][FF][FF][FF][81][9C][9E][5B]
236905750 : Rx fail
236906000 : Rx: [80][FF][FF][FF][24][9F][9F][5B]
236906250 : Rx: [80][FF][FF][FF][24][9F][9F][5B]
236906484 : Rx: [80][FF][FF][FF][C7][A1][A0][5B]
236906734 : Rx: [80][FF][FF][FF][C7][A1][A0][5A]
236906984 : Rx: [00][FF][FF][FF][C7][A1][A0][5A]
236907234 : Rx: [00][FF][FF][FF][71][A4][A1][5A]
236907484 : Rx: [00][FF][FF][FF][71][A4][A1][5A]
236907718 : Rx: [00][FF][FF][FF][71][A4][A1][5A]
236907968 : Rx fail
236908218 : Rx: [80][FF][FF][FF][1B][A7][A2][5A]
236908468 : Rx: [80][FF][FF][FF][1B][A7][A2][5A]
236908703 : Rx: [80][FF][FF][FF][CD][A9][A3][59]
236908953 : Rx: [00][FF][FF][FF][CD][A9][A3][59]
236909203 : Rx fail
236909453 : Rx: [00][FF][FF][FF][7F][AC][A4][59]
236909687 : Rx: [00][FF][FF][FF][7F][AC][A4][59]
236909937 : Rx: [80][FF][FF][FF][31][AF][A5][59]
236910187 : Rx: [80][FF][FF][FF][31][AF][A5][59]
236910437 : Rx: [80][FF][FF][FF][31][AF][A5][59]
236910671 : Rx fail
236910921 : Rx fail
236911171 : Rx: [00][FF][FF][FF][E3][B1][A6][59]
236911421 : Rx: [00][FF][FF][FF][95][B4][A7][59]
236911671 : Rx: [00][FF][FF][FF][95][B4][A7][59]
236911906 : Rx: [82][01][94][C8][4F][B7][A8][58]
236912156 : Rx: [82][01][94][C8][4F][B7][A8][58]
236912406 : Rx: [82][01][94][C8][4F][B7][A8][58]
236912656 : Rx: [82][01][94][C8][09][BA][A9][58]
236912890 : Rx: [00][FF][FF][FF][09][BA][A9][59]
236913140 : Rx: [00][FF][FF][FF][09][BA][A9][59]
236913390 : Rx: [00][FF][FF][FF][BB][BC][AA][59]
236913640 : Rx: [00][FF][FF][FF][BB][BC][AA][59]
236913875 : Rx: [80][FF][FF][FF][BB][BC][AA][59]
236914125 : Rx: [80][FF][FF][FF][6D][BF][AB][59]
236914375 : Rx fail
236914625 : Rx: [80][FF][FF][FF][1F][C2][AC][59]
236914859 : Rx: [00][FF][FF][FF][1F][C2][AC][59]
236915109 : Rx fail
236915359 : Rx: [00][FF][FF][FF][D1][C4][AD][59]
236915609 : Rx: [00][FF][FF][FF][D1][C4][AD][59]
236915843 : Rx fail
236916093 : Rx: [80][FF][FF][FF][8B][C7][AE][58]
236916343 : Rx: [80][FF][FF][FF][8B][C7][AE][58]
236916593 : Rx: [80][FF][FF][FF][8B][C7][AE][58]
236916828 : Rx: [00][FF][FF][FF][45][CA][AF][58]
236917078 : Rx fail
236917328 : Rx: [00][FF][FF][FF][FF][CC][B0][58]
236917578 : Rx fail
236917828 : Rx fail
236918062 : Rx: [80][FF][FF][FF][B1][CF][B1][59]
236918312 : Rx: [80][FF][FF][FF][B1][CF][B1][59]
236918562 : Rx: [80][FF][FF][FF][B1][CF][B1][59]
236918812 : Rx fail
236919046 : Rx fail
236919296 : Rx: [00][FF][FF][FF][63][D2][B2][59]
236919546 : Rx: [00][FF][FF][FF][15][D5][B3][59]
236919796 : Rx: [80][FF][FF][FF][15][D5][B3][59]
236920031 : Rx: [80][FF][FF][FF][C7][D7][B4][59]
236920281 : Rx: [80][FF][FF][FF][C7][D7][B4][59]
236920531 : Rx: [80][FF][FF][FF][C7][D7][B4][59]
236920781 : Rx: [00][FF][FF][FF][71][DA][B5][5A]
236921015 : Rx: [00][FF][FF][FF][71][DA][B5][5A]
236921265 : Rx fail
236921515 : Rx: [00][FF][FF][FF][1B][DD][B6][5A]
236921765 : Rx: [80][FF][FF][FF][1B][DD][B6][5B]
236922000 : Rx: [80][FF][FF][FF][BE][DF][B7][5B]
236922250 : Rx: [80][FF][FF][FF][BE][DF][B7][5B]
236922500 : Rx: [80][FF][FF][FF][BE][DF][B7][5B]
236922750 : Rx: [00][FF][FF][FF][61][E2][B8][5B]
236923000 : Rx: [00][FF][FF][FF][61][E2][B8][5B]
236923234 : Rx fail
236923484 : Rx: [00][FF][FF][FF][04][E5][B9][5B]
236923734 : Rx: [80][FF][FF][FF][04][E5][B9][5B]
236923984 : Rx: [80][FF][FF][FF][A7][E7][BA][5B]
236924218 : Rx: [80][FF][FF][FF][A7][E7][BA][5B]
236924468 : Rx fail
236924718 : Rx: [00][FF][FF][FF][4A][EA][BB][5B]
236924968 : Rx: [00][FF][FF][FF][4A][EA][BB][5B]
236925203 : Rx fail
236925453 : Rx: [00][FF][FF][FF][ED][EC][BC][5B]
236925703 : Rx: [80][FF][FF][FF][ED][EC][BC][5B]
236925953 : Rx: [80][FF][FF][FF][90][EF][BD][5B]
236926187 : Rx: [80][FF][FF][FF][90][EF][BD][5B]
236926437 : Rx: [80][FF][FF][FF][90][EF][BD][5B]
236926687 : Rx: [00][FF][FF][FF][33][F2][BE][5B]
236926937 : Rx: [00][FF][FF][FF][33][F2][BE][5B]
236927187 : Rx: [00][FF][FF][FF][33][F2][BE][5B]
236927421 : Rx: [00][FF][FF][FF][D6][F4][BF][5B]
236927671 : Rx: [80][FF][FF][FF][D6][F4][BF][5B]
236927921 : Rx: [80][FF][FF][FF][79][F7][C0][5B]
236928171 : Rx: [80][FF][FF][FF][79][F7][C0][5B]
236928406 : Rx: [80][FF][FF][FF][79][F7][C0][5B]
236928656 : Rx: [03][FF][AE][FF][1C][FA][C1][5B]
236928906 : Rx: [03][FF][AE][FF][1C][FA][C1][5B]
236929156 : Rx fail
236929390 : Rx: [03][FF][AE][FF][BF][FC][C2][5B]
236929640 : Rx: [80][FF][FF][FF][BF][FC][C2][5B]
236929890 : Rx: [80][FF][FF][FF][BF][FC][C2][5B]
236930140 : Rx: [80][FF][FF][FF][62][FF][C3][5B]
236930375 : Rx fail
236930625 : Rx: [00][FF][FF][FF][05][02][C4][5B]
236930875 : Rx: [00][FF][FF][FF][05][02][C4][5C]
236931125 : Rx: [00][FF][FF][FF][05][02][C4][5C]
236931359 : Rx: [00][FF][FF][FF][A0][04][C5][5C]
236931609 : Rx: [80][FF][FF][FF][A0][04][C5][5C]
236931859 : Rx: [80][FF][FF][FF][2D][07][C6][5E]
236932109 : Rx: [80][FF][FF][FF][2D][07][C6][5E]
236932343 : Rx: [80][FF][FF][FF][2D][07][C6][5E]
236932593 : Rx: [00][FF][FF][FF][BA][09][C7][5E]
236932843 : Rx: [00][FF][FF][FF][BA][09][C7][5F]
236933093 : Rx: [00][FF][FF][FF][BA][09][C7][5F]
236933343 : Rx: [00][FF][FF][FF][40][0C][C8][5F]
236933578 : Rx: [80][FF][FF][FF][40][0C][C8][5F]
236933828 : Rx: [80][FF][FF][FF][B9][0E][C9][61]
236934078 : Rx: [80][FF][FF][FF][B9][0E][C9][61]
236934328 : Rx: [80][FF][FF][FF][B9][0E][C9][61]
236934562 : Rx: [00][FF][FF][FF][32][11][CA][61]
236934812 : Rx: [00][FF][FF][FF][32][11][CA][63]
236935062 : Rx: [00][FF][FF][FF][9E][13][CB][63]
236935312 : Rx fail
236935546 : Rx: [80][FF][FF][FF][9E][13][CB][63]
236935796 : Rx: [80][FF][FF][FF][04][16][CC][64]
236936046 : Rx fail
236936296 : Rx: [80][FF][FF][FF][6A][18][CD][64]
236936531 : Rx: [00][FF][FF][FF][6A][18][CD][64]
236936781 : Rx fail
236937031 : Rx fail
236937281 : Rx: [00][FF][FF][FF][CA][1A][CE][65]
236937515 : Rx fail
236937765 : Rx fail
236938015 : Rx: [80][FF][FF][FF][7E][1F][D0][67]
236938265 : Rx: [80][FF][FF][FF][7E][1F][D0][67]
236938500 : Rx: [00][FF][FF][FF][D2][21][D1][67]
236938750 : Rx: [00][FF][FF][FF][D2][21][D1][68]
236939000 : Rx: [00][FF][FF][FF][D2][21][D1][68]
236939250 : Rx: [00][FF][FF][FF][20][24][D2][68]
236939500 : Rx: [80][FF][FF][FF][20][24][D2][68]
236939734 : Rx: [80][FF][FF][FF][63][26][D3][6A]
236939984 : Rx: [80][FF][FF][FF][63][26][D3][6A]
236940234 : Rx: [80][FF][FF][FF][A6][28][D4][6A]
